"COMPANY_ID","DETAIL_ID","VEHICLE_ID","CLAIM_ID","CHANGE_OR_REPAIR","FITTING_NAME","FITTING_NUM","MATERIAL_FEE","MAN_HOUR","MAN_POWER_FEE","IS_SUBJOIN","REPAIR_METHORD","JY_PART_CODE","OEM_PART_CODE","DEFINE_FLAG","PRICE_TYPE","QUALITY_TYPE","CREATE_TIME","UPDATE_TIME","COMPANY_NAME"
"1000","9538345","1174490","13445518","2","喷漆:发动机罩","1","0.00","24.00","240.00","","","","未知","0","","","2016/5/30 15:09:24","2016/5/30 15:09:24","中国人民财产保险股份有限公司北京市分公司"
"G000","8390596","1033340","13171469","2","喷漆:发动机罩","1","0.00","35.00","350.00","","","","未知","0","","","2016/4/30 8:45:53","2016/4/30 8:45:53","安邦财产保险股份有限公司北京分公司"
"1000","8167739","1006716","12920143","2","喷漆:发动机罩","1","0.00","38.00","380.00","","","","未知","0","","","2016/4/25 17:59:41","2016/4/25 17:59:41","中国人民财产保险股份有限公司北京市分公司"
"L000","8074086","994258","13170558","2","喷漆:发动机罩","1","0.00","37.50","450.00","","","","未知","0","","","2016/4/22 14:53:29","2016/4/22 14:53:29","中银保险有限公司北京分公司"
"L000","8074086","994258","13170558","2","喷漆:发动机罩","1","0.00","37.50","450.00","","","","未知","0","","","2016/4/22 14:53:29","2016/4/22 14:53:29","中银保险有限公司北京分公司"
"L000","8074086","994258","13170558","2","喷漆:发动机罩","1","0.00","37.50","450.00","","","","未知","0","","","2016/4/22 14:53:29","2016/4/22 14:53:29","中银保险有限公司北京分公司"
"L000","8074086","994258","13170558","2","喷漆:发动机罩","1","0.00","37.50","450.00","","","","未知","0","","","2016/4/22 14:53:29","2016/4/22 14:53:29","中银保险有限公司北京分公司"
"1000","8126378","1001552","13159855","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/4/25 10:48:12","2016/4/25 10:48:12","中国人民财产保险股份有限公司北京市分公司"
"1000","8568639","1054869","13375221","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/5/6 3:24:36","2016/5/6 3:24:36","中国人民财产保险股份有限公司北京市分公司"
"1000","8543969","1052008","13359509","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/5/5 14:26:41","2016/5/5 14:26:41","中国人民财产保险股份有限公司北京市分公司"
"1000","8161203","1005932","13034950","2","喷漆:发动机罩","1","0.00","29.17","350.00","","","","未知","0","","","2016/4/25 16:41:13","2016/4/25 16:41:13","中国人民财产保险股份有限公司北京市分公司"
"1000","9034997","1112869","13054793","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/5/18 9:43:34","2016/5/18 9:43:34","中国人民财产保险股份有限公司北京市分公司"
"1000","7658439","945162","13221879","2","喷漆:发动机罩","1","0.00","58.33","700.00","","","","未知","0","","","2016/4/13 12:44:36","2016/4/13 12:44:36","中国人民财产保险股份有限公司北京市分公司"
"1000","8176532","1007584","13326218","2","喷漆:发动机罩","1","0.00","75.00","300.00","","","","未知","0","","","2016/4/26 5:11:49","2016/4/26 5:11:49","中国人民财产保险股份有限公司北京市分公司"
"1000","9172324","1128924","13312356","2","喷漆:发动机罩","1","0.00","75.00","750.00","","","","未知","0","","","2016/5/20 11:27:45","2016/5/20 11:27:45","中国人民财产保险股份有限公司北京市分公司"
"E000","9676031","1190693","13410485","2","喷漆:发动机罩","1","0.00","40.00","500.00","","","","未知","0","","","2016/6/2 11:40:30","2016/6/2 11:40:30","阳光财产保险股份有限公司北京分公司"
"1000","8648593","1065137","13340004","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/5/9 9:24:02","2016/5/9 9:24:02","中国人民财产保险股份有限公司北京市分公司"
"2000","8853674","1089875","13406228","2","喷漆:发动机罩","1","0.00","24.00","240.00","","","","未知","0","","","2016/5/13 8:39:45","2016/5/13 8:39:45","中国太平洋财产保险股份有限公司北京分公司"
"1000","9615215","1183467","13397691","2","喷漆:发动机罩","1","0.00","30.00","400.00","","","","未知","0","","","2016/6/1 10:06:13","2016/6/1 10:06:13","中国人民财产保险股份有限公司北京市分公司"
"1000","10510681","1293245","13480117","2","喷漆:发动机罩","1","0.00","40.00","500.00","","","","未知","0","","","2016/6/24 10:30:00","2016/6/24 10:30:00","中国人民财产保险股份有限公司北京市分公司"
"1000","9565381","1177529","13397583","2","喷漆:发动机罩","1","0.00","45.00","450.00","","","","未知","0","","","2016/5/31 10:14:26","2016/5/31 10:14:26","中国人民财产保险股份有限公司北京市分公司"
"2000","10169556","1251524","13524611","2","喷漆:发动机罩","1","0.00","45.00","450.00","","","","未知","0","","","2016/6/16 11:15:23","2016/6/16 11:15:23","中国太平洋财产保险股份有限公司北京分公司"
"5000","10340656","1272495","13635002","2","喷漆:发动机罩","1","0.00","0.00","540.00","","","","未知","0","","","2016/6/21 3:22:11","2016/6/21 3:22:11","华泰财产保险股份有限公司北京分公司"
"1000","9784595","1204434","13339132","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/6/6 10:43:25","2016/6/6 10:43:25","中国人民财产保险股份有限公司北京市分公司"
"7000","9091388","1119664","13375141","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/5/19 10:24:06","2016/5/19 10:24:06","中华联合财产保险股份有限公司北京分公司"
"2000","8928590","1099344","13114656","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/5/16 9:35:42","2016/5/16 9:35:42","中国太平洋财产保险股份有限公司北京分公司"
"E000","8934156","1100041","13400668","2","喷漆:发动机罩","1","0.00","60.00","600.00","","","","未知","0","","","2016/5/16 10:29:36","2016/5/16 10:29:36","阳光财产保险股份有限公司北京分公司"
"1000","8806258","1084534","13320171","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/5/12 10:05:45","2016/5/12 10:05:45","中国人民财产保险股份有限公司北京市分公司"
"2000","8930102","1099551","13326813","2","喷漆:发动机罩","1","0.00","45.00","450.00","","","","未知","0","","","2016/5/16 9:53:43","2016/5/16 9:53:43","中国太平洋财产保险股份有限公司北京分公司"
"2000","8807109","1084644","13104690","2","喷漆:发动机罩","1","0.00","247.92","2975.00","","","","未知","0","","","2016/5/12 10:18:30","2016/5/12 10:18:30","中国太平洋财产保险股份有限公司北京分公司"
"2000","9065248","1116643","13261056","2","喷漆:发动机罩","1","0.00","45.00","450.00","","","","未知","0","","","2016/5/18 15:39:15","2016/5/18 15:39:15","中国太平洋财产保险股份有限公司北京分公司"
"2000","9079733","1118390","13425766","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/5/19 2:29:15","2016/5/19 2:29:15","中国太平洋财产保险股份有限公司北京分公司"
"R000","8923120","1098741","13415961","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/5/16 6:44:03","2016/5/16 6:44:03","中意财产保险有限公司"
"6000","9682931","1191517","13434735","2","喷漆:发动机罩","1","0.00","24.00","240.00","","","","未知","0","","","2016/6/2 13:55:14","2016/6/2 13:55:14","太平财产保险有限公司北京分公司"
"2000","9300489","1145176","13425553","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/5/24 12:30:48","2016/5/24 12:30:48","中国太平洋财产保险股份有限公司北京分公司"
"1000","9179896","1129872","13378292","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/5/20 13:56:13","2016/5/20 13:56:13","中国人民财产保险股份有限公司北京市分公司"
"O000","9897189","1218935","13495278","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/6/8 14:08:17","2016/6/8 14:08:17","英大泰和财产保险股份有限公司北京分公司"
"1000","9608031","1182598","13399534","2","喷漆:发动机罩","1","0.00","30.00","297.81","","","","未知","0","","","2016/6/1 8:17:20","2016/6/1 8:17:20","中国人民财产保险股份有限公司北京市分公司"
"2000","9199927","1132470","13434866","2","喷漆:发动机罩","1","0.00","45.00","450.00","","","","未知","0","","","2016/5/21 1:57:52","2016/5/21 1:57:52","中国太平洋财产保险股份有限公司北京分公司"
"1000","8937622","1100548","13339367","2","喷漆:发动机罩","1","0.00","60.00","720.00","","","","未知","0","","","2016/5/16 11:09:30","2016/5/16 11:09:30","中国人民财产保险股份有限公司北京市分公司"
"2000","10001249","1231787","13574763","2","喷漆:发动机罩","1","0.00","500.00","500.00","","","","未知","0","","","2016/6/13 5:38:28","2016/6/13 5:38:28","中国太平洋财产保险股份有限公司北京分公司"
"1000","9994891","1231288","13574570","2","喷漆:发动机罩","1","0.00","28.80","288.00","","","","未知","0","","","2016/6/13 4:12:50","2016/6/13 4:12:50","中国人民财产保险股份有限公司北京市分公司"
"1000","10000039","1231724","13574717","2","喷漆:发动机罩","1","0.00","70.00","700.00","","","","未知","0","","","2016/6/13 5:28:48","2016/6/13 5:28:48","中国人民财产保险股份有限公司北京市分公司"
"1000","10001496","1231816","13568627","2","喷漆:发动机罩","1","0.00","27.00","270.00","","","","未知","0","","","2016/6/13 5:44:11","2016/6/13 5:44:11","中国人民财产保险股份有限公司北京市分公司"
"1000","9502780","1169985","13409656","2","喷漆:发动机罩","1","0.00","22.00","220.00","","","","未知","0","","","2016/5/29 14:57:51","2016/5/29 14:57:51","中国人民财产保险股份有限公司北京市分公司"
"2000","9349216","1150811","13446625","2","喷漆:发动机罩","1","0.00","24.00","240.00","","","","未知","0","","","2016/5/25 10:55:17","2016/5/25 10:55:17","中国太平洋财产保险股份有限公司北京分公司"
"5000","9963806","1227361","13518621","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/6/12 11:21:38","2016/6/12 11:21:38","华泰财产保险股份有限公司北京分公司"
"7000","9927402","1222583","13483320","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/6/9 15:26:22","2016/6/9 15:26:22","中华联合财产保险股份有限公司北京分公司"
"2000","9270175","1141599","13409722","2","喷漆:发动机罩","1","0.00","45.00","450.00","","","","未知","0","","","2016/5/23 16:29:33","2016/5/23 16:29:33","中国太平洋财产保险股份有限公司北京分公司"
"1000","10366702","1275578","13577161","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/6/21 13:19:37","2016/6/21 13:19:37","中国人民财产保险股份有限公司北京市分公司"
"1000","9324814","1148090","13259185","2","喷漆:发动机罩","1","0.00","120.00","1200.00","","","","未知","0","","","2016/5/24 16:54:43","2016/5/24 16:54:43","中国人民财产保险股份有限公司北京市分公司"
"1000","9555496","1176428","13507539","2","喷漆:发动机罩","1","0.00","20.00","200.00","","","","未知","0","","","2016/5/31 2:52:22","2016/5/31 2:52:22","中国人民财产保险股份有限公司北京市分公司"
"1000","10308532","1268530","13585720","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/6/20 12:57:03","2016/6/20 12:57:03","中国人民财产保险股份有限公司北京市分公司"
"2000","10054757","1238340","13534936","2","喷漆:发动机罩","1","0.00","39.00","390.00","","","","未知","0","","","2016/6/14 9:24:29","2016/6/14 9:24:29","中国太平洋财产保险股份有限公司北京分公司"
"1000","9944446","1225016","13561986","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/6/11 15:55:15","2016/6/11 15:55:15","中国人民财产保险股份有限公司北京市分公司"
"1000","8696088","1071188","13377387","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/5/10 1:54:46","2016/5/10 1:54:46","中国人民财产保险股份有限公司北京市分公司"
"2000","10356316","1274184","13556033","2","喷漆:发动机罩","1","0.00","100.00","1000.00","","","","未知","0","","","2016/6/21 10:42:05","2016/6/21 10:42:05","中国太平洋财产保险股份有限公司北京分公司"
"5000","8690330","1070481","12436698","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/5/9 16:40:14","2016/5/9 16:40:14","华泰财产保险股份有限公司北京分公司"
"1000","8681476","1069370","13376305","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/5/9 15:26:05","2016/5/9 15:26:05","中国人民财产保险股份有限公司北京市分公司"
"1000","9442919","1162064","13485139","2","喷漆:发动机罩","1","0.00","30.00","279.00","","","","未知","0","","","2016/5/27 10:03:06","2016/5/27 10:03:06","中国人民财产保险股份有限公司北京市分公司"
"6000","10506260","1292779","13540187","2","喷漆:发动机罩","1","0.00","39.00","390.00","","","","未知","0","","","2016/6/24 9:43:17","2016/6/24 9:43:17","太平财产保险有限公司北京分公司"
"7000","10285474","1265801","13580124","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/6/20 8:44:40","2016/6/20 8:44:40","中华联合财产保险股份有限公司北京分公司"
"1000","10187188","1253388","13417602","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/6/16 14:56:41","2016/6/16 14:56:41","中国人民财产保险股份有限公司北京市分公司"
"7000","8649773","1065379","13375683","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/5/9 9:37:47","2016/5/9 9:37:47","中华联合财产保险股份有限公司北京分公司"
"1000","8647127","1064992","13047072","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/5/9 9:07:04","2016/5/9 9:07:04","中国人民财产保险股份有限公司北京市分公司"
"7000","10546428","1297450","13537005","2","喷漆:发动机罩","1","0.00","65.00","650.00","","","","未知","0","","","2016/6/24 17:19:58","2016/6/24 17:19:58","中华联合财产保险股份有限公司北京分公司"
"1000","10180194","1252699","13335470","2","喷漆:发动机罩","1","0.00","24.00","240.00","","","","未知","0","","","2016/6/16 14:06:14","2016/6/16 14:06:14","中国人民财产保险股份有限公司北京市分公司"
"1000","9935843","1223757","13538917","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/6/10 13:53:22","2016/6/10 13:53:22","中国人民财产保险股份有限公司北京市分公司"
"1000","11593492","1427758","13771467","2","喷漆:发动机罩","1","0.00","24.00","240.00","","","","未知","0","","","2016/7/23 15:02:29","2016/7/23 15:02:29","中国人民财产保险股份有限公司北京市分公司"
"1000","11284328","1390279","13800629","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/7/14 10:51:29","2016/7/14 10:51:29","中国人民财产保险股份有限公司北京市分公司"
"1000","11662622","1436416","13377377","2","喷漆:发动机罩","1","0.00","45.00","450.00","","","","未知","0","","","2016/7/26 10:04:29","2016/7/26 10:04:29","中国人民财产保险股份有限公司北京市分公司"
"9000","11762840","1448466","13859142","2","喷漆:发动机罩","1","0.00","24.00","300.00","","","","未知","0","","","2016/7/28 14:16:33","2016/7/28 14:16:33","中国大地财产保险股份有限公司北京分公司"
"2000","10664048","1312238","10930334","2","喷漆:发动机罩","1","0.00","35.00","350.00","","","","未知","0","","","2016/6/28 15:08:54","2016/6/28 15:08:54","中国太平洋财产保险股份有限公司北京分公司"
"1000","10230061","1258300","13344084","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/6/17 13:33:17","2016/6/17 13:33:17","中国人民财产保险股份有限公司北京市分公司"
"1000","9904216","1219791","13413995","2","喷漆:发动机罩","1","0.00","30.00","244.90","","","","未知","0","","","2016/6/8 15:15:12","2016/6/8 15:15:12","中国人民财产保险股份有限公司北京市分公司"
"1000","11741111","1445962","13868441","2","喷漆:发动机罩","1","0.00","29.57","200.00","","","","未知","0","","","2016/7/28 3:37:30","2016/7/28 3:37:30","中国人民财产保险股份有限公司北京市分公司"
"7000","11596109","1428112","13582910","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/7/23 17:00:40","2016/7/23 17:00:40","中华联合财产保险股份有限公司北京分公司"
"2000","11741457","1445988","13859850","2","喷漆:发动机罩","1","0.00","60.50","500.00","","","","未知","0","","","2016/7/28 3:46:14","2016/7/28 3:46:14","中国太平洋财产保险股份有限公司北京分公司"
"1000","10628628","1308187","13756607","2","喷漆:发动机罩","1","0.00","49.50","450.00","","","","未知","0","","","2016/6/28 1:30:17","2016/6/28 1:30:17","中国人民财产保险股份有限公司北京市分公司"
"2000","10201826","1255323","13580265","2","喷漆:发动机罩","1","0.00","42.24","400.00","","","","未知","0","","","2016/6/17 3:19:11","2016/6/17 3:19:11","中国太平洋财产保险股份有限公司北京分公司"
"1000","10090550","1242397","13555264","2","喷漆:发动机罩","1","0.00","60.00","600.00","","","","未知","0","","","2016/6/14 16:09:01","2016/6/14 16:09:01","中国人民财产保险股份有限公司北京市分公司"
"7000","10073900","1240433","13570163","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/6/14 13:13:59","2016/6/14 13:13:59","中华联合财产保险股份有限公司北京分公司"
"7000","10118089","1245314","13554579","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/6/15 11:27:19","2016/6/15 11:27:19","中华联合财产保险股份有限公司北京分公司"
"1000","10648777","1310319","13543513","2","喷漆:发动机罩","1","0.00","70.00","750.00","","","","未知","0","","","2016/6/28 11:38:43","2016/6/28 11:38:43","中国人民财产保险股份有限公司北京市分公司"
"O000","10635293","1308908","13446990","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/6/28 9:50:34","2016/6/28 9:50:34","英大泰和财产保险股份有限公司北京分公司"
"1000","10330835","1271208","13497675","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/6/20 16:19:13","2016/6/20 16:19:13","中国人民财产保险股份有限公司北京市分公司"
"1000","10098248","1243286","13358650","2","喷漆:发动机罩","1","0.00","35.00","350.00","","","","未知","0","","","2016/6/14 18:46:50","2016/6/14 18:46:50","中国人民财产保险股份有限公司北京市分公司"
"1000","10072968","1240312","13317443","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/6/14 12:43:48","2016/6/14 12:43:48","中国人民财产保险股份有限公司北京市分公司"
"2000","10730211","1320546","13759683","2","喷漆:发动机罩","1","0.00","63.00","630.00","","","","未知","0","","","2016/6/30 3:53:20","2016/6/30 3:53:20","中国太平洋财产保险股份有限公司北京分公司"
"7000","10579223","1301932","13736982","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/6/27 9:31:04","2016/6/27 9:31:04","中华联合财产保险股份有限公司北京分公司"
"1000","11491774","1415493","13305889","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/7/20 10:16:55","2016/7/20 10:16:55","中国人民财产保险股份有限公司北京市分公司"
"1000","10105493","1244101","13465055","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/6/15 9:44:25","2016/6/15 9:44:25","中国人民财产保险股份有限公司北京市分公司"
"2000","9997316","1231495","13568557","2","喷漆:发动机罩","1","0.00","36.96","300.00","","","","未知","0","","","2016/6/13 5:01:04","2016/6/13 5:01:04","中国太平洋财产保险股份有限公司北京分公司"
"2000","10132504","1247150","13512609","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/6/15 14:53:17","2016/6/15 14:53:17","中国太平洋财产保险股份有限公司北京分公司"
"1000","10937660","1346172","13577634","2","喷漆:发动机罩","1","0.00","30.00","220.00","","","","未知","0","","","2016/7/5 13:27:31","2016/7/5 13:27:31","中国人民财产保险股份有限公司北京市分公司"
"1000","10727793","1320388","13753216","2","喷漆:发动机罩","1","0.00","46.28","462.80","","","","未知","0","","","2016/6/30 2:29:16","2016/6/30 2:29:16","中国人民财产保险股份有限公司北京市分公司"
"2000","10417674","1281910","13536934","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/6/22 13:24:32","2016/6/22 13:24:32","中国太平洋财产保险股份有限公司北京分公司"
"2000","10423054","1282632","13584997","2","喷漆:发动机罩","1","0.00","39.00","500.00","","","","未知","0","","","2016/6/22 14:16:45","2016/6/22 14:16:45","中国太平洋财产保险股份有限公司北京分公司"
"2000","11931040","1469998","13882314","2","喷漆:发动机罩","1","0.00","30.00","350.00","","","","未知","0","","","2016/8/3 1:30:22","2016/8/3 1:30:22","中国太平洋财产保险股份有限公司北京分公司"
"2000","10727287","1320333","13759584","2","喷漆:发动机罩","1","0.00","40.32","304.19","","","","未知","0","","","2016/6/30 2:15:23","2016/6/30 2:15:23","中国太平洋财产保险股份有限公司北京分公司"
"1000","10628308","1308162","13750359","2","喷漆:发动机罩","1","0.00","46.80","400.00","","","","未知","0","","","2016/6/28 1:24:26","2016/6/28 1:24:26","中国人民财产保险股份有限公司北京市分公司"
"1000","9762493","1201318","13312191","2","喷漆:发动机罩","1","0.00","45.00","450.00","","","","未知","0","","","2016/6/5 10:10:28","2016/6/5 10:10:28","中国人民财产保险股份有限公司北京市分公司"
"7000","9770812","1202772","13318212","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/6/5 16:50:14","2016/6/5 16:50:14","中华联合财产保险股份有限公司北京分公司"
"1000","10797269","1328403","13737495","2","喷漆:发动机罩","1","0.00","45.00","450.00","","","","未知","0","","","2016/7/1 9:40:26","2016/7/1 9:40:26","中国人民财产保险股份有限公司北京市分公司"
"J000","11413649","1406420","13386166","2","喷漆:发动机罩","1","0.00","60.00","600.00","","","","未知","0","","","2016/7/18 14:28:59","2016/7/18 14:28:59","中国人寿财产保险股份有限公司北京市分公司"
"1000","9879342","1216557","13477314","2","喷漆:发动机罩","1","0.00","24.00","240.00","","","","未知","0","","","2016/6/8 9:59:48","2016/6/8 9:59:48","中国人民财产保险股份有限公司北京市分公司"
"1000","9665457","1189517","13475567","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/6/2 9:51:25","2016/6/2 9:51:25","中国人民财产保险股份有限公司北京市分公司"
"5000","11530405","1419797","13604832","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/7/21 13:29:29","2016/7/21 13:29:29","华泰财产保险股份有限公司北京分公司"
"2000","11033014","1357995","13537079","2","喷漆:发动机罩","1","0.00","70.00","700.00","","","","未知","0","","","2016/7/7 14:39:58","2016/7/7 14:39:58","中国太平洋财产保险股份有限公司北京分公司"
"N000","9769616","1202523","13554784","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/6/5 15:48:32","2016/6/5 15:48:32","长安责任保险股份有限公司北京市分公司"
"1000","9668283","1189798","12600309","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/6/2 10:17:35","2016/6/2 10:17:35","中国人民财产保险股份有限公司北京市分公司"
"1000","11195261","1379625","13455647","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/7/12 11:41:06","2016/7/12 11:41:06","中国人民财产保险股份有限公司北京市分公司"
"1000","9827479","1209804","13508406","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/6/7 7:41:06","2016/6/7 7:41:06","中国人民财产保险股份有限公司北京市分公司"
"1000","11482726","1414617","13837284","2","喷漆:发动机罩","1","0.00","37.13","297.03","","","","未知","0","","","2016/7/20 3:14:29","2016/7/20 3:14:29","中国人民财产保险股份有限公司北京市分公司"
"5000","11353125","1398611","13426278","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/7/15 16:29:44","2016/7/15 16:29:44","华泰财产保险股份有限公司北京分公司"
"1000","11180915","1378172","11562275","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/7/12 9:35:05","2016/7/12 9:35:05","中国人民财产保险股份有限公司北京市分公司"
"1000","11025396","1357069","13611307","2","喷漆:发动机罩","1","0.00","45.00","450.00","","","","未知","0","","","2016/7/7 13:15:59","2016/7/7 13:15:59","中国人民财产保险股份有限公司北京市分公司"
"2000","10799867","1328663","13609494","2","喷漆:发动机罩","1","0.00","60.00","600.00","","","","未知","0","","","2016/7/1 9:58:16","2016/7/1 9:58:16","中国太平洋财产保险股份有限公司北京分公司"
"1000","12004648","1478951","13841672","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/8/4 15:38:09","2016/8/4 15:38:09","中国人民财产保险股份有限公司北京市分公司"
"1000","12125111","1493854","13867087","2","喷漆:发动机罩","1","0.00","70.00","700.00","","","","未知","0","","","2016/8/8 17:40:19","2016/8/8 17:40:19","中国人民财产保险股份有限公司北京市分公司"
"1000","11057032","1360991","13610908","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/7/8 8:06:21","2016/7/8 8:06:21","中国人民财产保险股份有限公司北京市分公司"
"9000","10888060","1339832","13578505","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/7/4 13:26:45","2016/7/4 13:26:45","中国大地财产保险股份有限公司北京分公司"
"1000","11328551","1395837","13567773","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/7/15 11:01:48","2016/7/15 11:01:48","中国人民财产保险股份有限公司北京市分公司"
"1000","11332463","1396328","13607096","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/7/15 11:52:16","2016/7/15 11:52:16","中国人民财产保险股份有限公司北京市分公司"
"7000","11071401","1362780","13796632","2","喷漆:发动机罩","1","0.00","30.00","280.00","","","","未知","0","","","2016/7/8 12:02:12","2016/7/8 12:02:12","中华联合财产保险股份有限公司北京分公司"
"2000","11000458","1353915","13537546","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/7/6 16:31:15","2016/7/6 16:31:15","中国太平洋财产保险股份有限公司北京分公司"
"E000","11318169","1394631","13278065","2","喷漆:发动机罩","1","0.00","50.00","500.00","","","","未知","0","","","2016/7/15 8:48:24","2016/7/15 8:48:24","阳光财产保险股份有限公司北京分公司"
"7000","11316962","1394480","13821185","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/7/15 4:27:38","2016/7/15 4:27:38","中华联合财产保险股份有限公司北京分公司"
"1000","11149027","1373011","13427122","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/7/11 15:26:03","2016/7/11 15:26:03","中国人民财产保险股份有限公司北京市分公司"
"1000","11585370","1426640","13848445","2","喷漆:发动机罩","1","0.00","61.60","400.00","","","","未知","0","","","2016/7/23 3:32:20","2016/7/23 3:32:20","中国人民财产保险股份有限公司北京市分公司"
"1000","11583546","1426468","13841355","2","喷漆:发动机罩","1","0.00","36.35","363.49","","","","未知","0","","","2016/7/23 1:30:20","2016/7/23 1:30:20","中国人民财产保险股份有限公司北京市分公司"
"1000","11659938","1436106","13538247","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/7/26 9:29:15","2016/7/26 9:29:15","中国人民财产保险股份有限公司北京市分公司"
"7000","12067806","1486107","13885426","2","喷漆:发动机罩","1","0.00","45.00","450.00","","","","未知","0","","","2016/8/6 10:30:06","2016/8/6 10:30:06","中华联合财产保险股份有限公司北京分公司"
"1000","12097728","1490354","13762828","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/8/8 11:17:58","2016/8/8 11:17:58","中国人民财产保险股份有限公司北京市分公司"
"1000","12020335","1480810","13848319","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/8/5 9:34:54","2016/8/5 9:34:54","中国人民财产保险股份有限公司北京市分公司"
"1000","12647393","1764796","14017187","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/8/23 14:18:55","2016/8/23 14:18:55","中国人民财产保险股份有限公司北京市分公司"
"1000","10612604","1306141","13495511","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/6/27 15:38:30","2016/6/27 15:38:30","中国人民财产保险股份有限公司北京市分公司"
