"CLAIM_ID","CAR_ID","COMPANY_ID","OPTION_TYPE","CLAIM_AMOUNT","LOSS_AMOUNT","ESTIMATE","ENDCASE_TIME","CLAIM_STATUS","CAR_MARK","VEHICLE_TYPE","REPORT_NO","CLAIM_CODE","MAIN_THIRD","STATUS","CONFIRM_SEQUENCE_NO","VEHICLE_CODE","USE_TYPE","BASED_PREMIUM","STANDARD_PREMIUM","R_VEHICLE_BRAND","R_VEHICLE_FAMILY","R_VEHICLE_NAME","VEHICLE_DESCRIPTION","CAR_MARK1","STD_PART_NAME","CHANGE_PART_FEE","PRICE_TYPE","OEM_PART_CODE","CHANGE_PART_NUM","REPAIR_PART_NAME","REPAIR_PART_NUM","REPAIR_PART_FEE","REPAIR_PART_MANPOWER_FEE","REPAIR_ORG"
"126542007","61019009","6000","9","6000.00","6000.00","3266.00","2016/8/1 14:22:50","5","沪CUQ445","02","07601308022016047259","80TPIC01160000000000939992513H","1","0","02TPIC01160000000000856063485C","CCAAMD0081","220","2826.81","2789.66","哈弗","哈弗H3","长城CC6460KM07旅行车","旅行车,手动档 两驱 豪华型 国Ⅳ 新内饰","沪CUQ445","前大灯（左）","513.00","01","4121100K24A1","1","","0","0.00","0.00","JY00000047"
"126659260","62875004","6000","3","2950.00","2963.00","3254.63","2016/8/9 10:04:16","5","皖A9J263","02","07601208022016051677","80TPIC01160000000000950271725F","1","0","02TPIC01150000000000779793473C","CAADCD0013","210","2491.06","2727.28","长安","长安CX20","长安SC7139A4B轿车","轿车,手动档 标准型 新标 国Ⅳ","皖A9J263","前大灯（左）","380.00","","B301026-0100","1","前大灯（左）","1","380.00","0.00","JY00000298"
"123411955","61039017","6000","3","24200.00","4800.00","9136.63","2016/7/14 14:03:33","5","沪D52608","01","07602108022016029804","80TPIC01160000000000901127685G","1","0","02TPIC01150000000000754253677C","HYBBSD0025","100","25740.76","22786.07","红岩","红岩牵引车","红岩CQ4184HMVG351半挂牵引汽车","半挂牵引汽车,发动机型号:上汽菲亚特F2CE0681D*B053","沪D52608","前大灯（左）","450.00","02","JYJY12801","1","","0","0.00","0.00","JY00000018"
"119799898","50618936","6000","3","4700.00","4700.00","3266.00","2016/3/4 13:18:34","5","沪KC1716","02","07601108022016015587","80TPIC01160000000000867480230F","1","0","02TPIC01150000000000827534476C","BKAAMD0030","220","3835.87","5148.84","上汽通用别克","君威","别克SGM7244ATA轿车","轿车,手自一体 旗舰版 国Ⅳ","沪KC1716","前大灯（左）","2058.00","02","22934553","1","","0","0.00","0.00","KS99999999"
"120672140","53128515","6000","3","3300.00","3300.00","3266.00","2016/4/1 10:49:45","5","沪CSJ627","02","07600108012016019403","80TPIC01160000000000876653915H","1","0","02TPIC01150000000000808548464D","BKAAMD0029","210","3544.46","5577.73","上汽通用别克","君威","别克SGM7244ATA轿车","轿车,手自一体 精英版 国Ⅳ","沪CSJ627","前大灯（左）","1157.62","01","22959039","1","","0","0.00","0.00","JY00007757"
"117772923","48081520","6000","9","3100.00","3100.00","3266.00","2016/2/2 17:39:07","5","浙A553MP","02","07600108082016006662","80TPIC01160000000000853779065H","1","0","02TPIC01150000000000707861706I","XDAAFD0055","210","2876.18","3496.48","北京现代","索纳塔","北京现代BH7200DAY轿车","轿车,手自一体 时尚版 国Ⅳ","浙A553MP","前大灯（左）","680.00","02","921014Q000","1","","0","0.00","0.00","JY00005976"
"117772923","48081520","6000","9","3100.00","3100.00","3266.00","2016/2/2 17:39:07","5","浙A553MP","02","07600108082016006662","80TPIC01160000000000853779065H","1","0","02TPIC01150000000000707861706I","XDAAFD0055","210","2876.18","3496.48","北京现代","索纳塔","北京现代BH7200DAY轿车","轿车,手自一体 时尚版 国Ⅳ","浙A553MP","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","0.00","JY00005976"
"126604045","61713103","6000","2","1245.00","2150.00","2471.09","2016/8/12 15:38:36","5","浙B5G686","02","07601208012016049356","80TPIC01160000000000944413294H","1","0","02TPIC01160000000000897630240G","HMEAFD0018","220","2630.52","2669.64","海马","普力马","海马HMC6446D4M0多用途乘用车","多用途乘用车,手动档 创想版 国Ⅳ","浙B5G686","前大灯（左）","387.60","02","PA10-51-040M1","1","","0","0.00","0.00","JY00000018"
"124356485","57235487","6000","9","1260.00","1260.00","3266.00","2016/5/15 11:22:08","5","皖M7B676","02","07600108082016033696","80TPIC01160000000000909101630G","1","0","02TPIC01160000000000869133893H","DFCOVD0015","210","2128.77","1952.23","东风风行","景逸","东风LZ6431BQBE多用途乘用车","多用途乘用车,手动档 XL 标准型 国Ⅳ (节能补贴)","皖M7B676","前大灯（左）","249.85","02","B4121011","1","","0","0.00","0.00","JY00000063"
"124356485","57235487","6000","9","1260.00","1260.00","3266.00","2016/5/15 11:22:08","5","皖M7B676","02","07600108082016033696","80TPIC01160000000000909101630G","1","0","02TPIC01160000000000869133893H","DFCOVD0015","210","2128.77","1952.23","东风风行","景逸","东风LZ6431BQBE多用途乘用车","多用途乘用车,手动档 XL 标准型 国Ⅳ (节能补贴)","皖M7B676","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","0.00","JY00000063"
"126470237","63217908","6000","3","2634.00","2600.00","3350.00","2016/8/2 16:30:07","5","沪CXG658","02","07601508012016045072","80TPIC01160000000000934728830B","1","0","02TPIC01160000000000918325968I","BTAAID0039","220","3781.09","2646.76","广汽本田","飞度","飞度HG7134DBA轿车","轿车,两厢 自动档 舒适版 国Ⅳ","沪CXG658","前大灯（左）","695.70","","33150TF0H51","1","前大灯（左）","1","695.70","0.00","JY00001459"
"126705035","63456226","6000","3","6800.00","2500.00","7098.63","2016/8/15 15:39:51","5","沪CXK820","02","07600108082016053496","80TPIC01160000000000954423614F","1","0","02TPIC01160000000000884125260D","DFCOVD0017","210","2585.49","2304.94","东风风行","景逸","东风LZ6431BQBE多用途乘用车","多用途乘用车,手动档 XL 舒适型 国Ⅳ (节能补贴)","沪CXK820","前大灯（左）","249.85","02","B4121021","1","前大灯（左）","1","249.85","0.00","JY00002890"
"118218058","50840412","6000","2","3900.00","4000.00","9136.63","2016/3/7 16:21:39","5","苏NY2356","02","07600108022016008517","80TPIC01160000000000856497011I","1","0","02TPIC01150000000000776197283G","MZAATI0005","210","3572.36","5107.10","马自达","普力马/马自达5","马自达MAZDA5 2.0L旅行车","旅行车,手自一体 舒适型","苏NY2356","前大灯（左）","1450.00","02","CD87-51-0L0G","1","","0","0.00","0.00","JY00000010"
"118929798","51383152","6000","3","9850.00","6560.00","9136.63","2016/3/15 17:39:04","5","沪M69611","02","07601108012016013402","80TPIC01160000000000862854291C","1","0","02TPIC01150000000000725219193F","JBBAMD0094","210","3000.91","2984.64","金杯","锐驰","金杯SY6513X5S1BH轻型客车","轻型客车,手动档 国Ⅳ","沪M69611","前大灯（左）","272.00","02","SY6480B2D-3711010","1","","0","0.00","0.00","JY00000018"
"126984290","74826787","6000","9","19280.00","3000.00","20191.56","2016/12/1 11:34:55","5","皖NZ3471","02","07600808022016061100","80TPIC01160000000000973629305B","1","0","02TPIC01150000000000817209864B","DFCOVD0015","210","2502.74","2523.47","东风风行","景逸","东风LZ6431BQBE多用途乘用车","多用途乘用车,手动档 XL 标准型 国Ⅳ (节能补贴)","皖NZ3471","前大灯（左）","241.96","02","B4121021","1","前大灯（左）","1","241.96","0.00","JY00000084"
"125404905","58412274","6000","9","2330.00","2330.00","3266.00","2016/6/9 15:06:46","5","沪CUR322","02","07601508022016039514","80TPIC01160000000000921448634I","1","0","02TPIC01160000000000851215519E","XDAAFD0055","210","2855.21","3382.12","北京现代","索纳塔","北京现代BH7200DAY轿车","轿车,手自一体 时尚版 国Ⅳ","沪CUR322","前大灯（左）","646.00","02","921014Q000","1","","0","0.00","0.00","JY00001388"
"125405226","60987730","6000","9","4620.00","4620.00","3266.00","2016/7/11 11:59:10","5","苏EZ019G","02","07600108082016039541","80TPIC01160000000000921551247D","1","0","02TPIC01160000000000855894461H","XDAAFD0055","210","2731.39","3394.51","北京现代","索纳塔","北京现代BH7200DAY轿车","轿车,手自一体 时尚版 国Ⅳ","苏EZ019G","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","50.00","JY00000018"
"126470237","63217908","6000","3","2634.00","2600.00","3350.00","2016/8/2 16:30:07","5","沪CXG658","02","07601508012016045072","80TPIC01160000000000934728830B","1","0","02TPIC01160000000000918325968I","BTAAID0039","220","3781.09","2646.76","广汽本田","飞度","飞度HG7134DBA轿车","轿车,两厢 自动档 舒适版 国Ⅳ","沪CXG658","前大灯（左）","0.00","02","无","0","前大灯（左）","1","0.00","20.00","JY00001459"
"125405226","60987730","6000","9","4620.00","4620.00","3266.00","2016/7/11 11:59:10","5","苏EZ019G","02","07600108082016039541","80TPIC01160000000000921551247D","1","0","02TPIC01160000000000855894461H","XDAAFD0055","210","2731.39","3394.51","北京现代","索纳塔","北京现代BH7200DAY轿车","轿车,手自一体 时尚版 国Ⅳ","苏EZ019G","前大灯（左）","530.00","02","921014Q000","1","","0","0.00","0.00","JY00000018"
"116321764","47492624","6000","3","16200.00","16200.00","3044.00","2016/1/27 13:40:21","5","沪NH5180","02","07600108082015095301","80TPIC01150000000000842419080C","1","0","02TPIC01150000000000819137355I","WEAAXI0013","210","3267.21","7284.00","沃尔沃","沃尔沃XC60","沃尔沃VOLVO XC60 T5越野车","越野车,双离合 智雅版 两驱 涡轮增压","沪NH5180","前大灯（左）","5525.00","02","30763135","1","","0","0.00","0.00","JY00006123"
"116321764","47492624","6000","3","16200.00","16200.00","3044.00","2016/1/27 13:40:21","5","沪NH5180","02","07600108082015095301","80TPIC01150000000000842419080C","1","0","02TPIC01150000000000819137355I","WEAAXI0013","210","3267.21","7284.00","沃尔沃","沃尔沃XC60","沃尔沃VOLVO XC60 T5越野车","越野车,双离合 智雅版 两驱 涡轮增压","沪NH5180","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","0.00","JY00006123"
"127007763","71966457","6000","3","72805.00","2963.00","75371.90","2016/11/11 8:14:19","5","沪A806U8","02","07601208012016062162","80TPIC01160000000000976052088C","1","0","02TPIC01150000000000824468923C","WEAAEI0028","210","3412.18","6923.98","沃尔沃","沃尔沃XC90","沃尔沃VOLVO XC90 T5越野车","越野车,手动一体 北欧豪华版 涡轮增压","沪A806U8","前大灯（左）","7110.00","02","31290892","1","前大灯（左）","1","7110.00","0.00","JY00008854"
"120213065","51061452","6000","9","1750.00","1750.00","3266.00","2016/3/10 8:11:00","5","沪CPG389","02","07601508022016017349","80TPIC01160000000000871712125B","1","0","02TPIC01150000000000747176117H","BTAAID0041","210","3100.40","3034.33","广汽本田","飞度","飞度HG7154DBM轿车","轿车,两厢 手动档 豪华版 国Ⅳ","沪CPG389","前大灯（左）","440.00","02","33150TF0H51","1","","0","0.00","0.00","JY00000018"
"125428885","62899479","6000","3","9900.00","9200.00","9136.63","2016/7/22 10:09:29","5","沪L30965","02","07600108012016040739","80TPIC01160000000000923069749G","1","0","02TPIC01160000000000892474660D","FTBAAD0037","210","2825.42","4027.23","长安福特","蒙迪欧","蒙迪欧CAF7207A41轿车","轿车,双离合变速器 高增压版 豪华运动型 国Ⅳ","沪L30965","前大灯（左）","2500.00","","7S7113D155AS","1","前大灯（左）","1","2500.00","0.00","JY00005089"
"120651252","53098525","6000","3","11400.00","11400.00","3266.00","2016/3/30 18:43:02","5","沪N53995","02","07601508022016018800","80TPIC01160000000000874783678F","1","0","02TPIC01150000000000813801213D","ADAAII0024","210","4805.00","11377.35","奥迪","奥迪Q7","奥迪AUDI Q7 3.0 TFSI QUATTRO越野车","越野车,手自一体 技术型 200KW","沪N53995","前大灯（左）","5950.00","02","4L0 941 029 AD","1","","0","0.00","0.00","JY00007132"
"126503060","61693959","6000","3","25700.00","24000.00","9136.63","2016/8/5 13:18:57","5","沪NQ5098","02","07600908022016045887","80TPIC01160000000000936241052J","1","0","02TPIC01160000000000898098127J","ADAAAI0011","210","2837.67","4499.34","奥迪","奥迪A3","奥迪AUDI A3 1.4T SPORTBACK轿车","轿车,双离合器 技术型","沪C8MT82","前大灯（左）","2202.02","01","8P0 941 003 BL","1","","0","0.00","0.00","JY00010706"
"125371843","61709015","6000","3","7700.00","3800.00","9136.63","2016/7/20 17:30:05","5","渝B91L79","02","07600708012016038486","80TPIC01160000000000919465854I","1","0","02TPIC01150000000000765144738B","QYABGD0004","220","1638.87","2260.61","东风悦达起亚","东风悦达起亚K2","起亚YQZ7142A轿车","轿车,自动档 GLS 国Ⅳ","渝B91L79","前大灯（左）","362.90","02","K921014X000","1","","0","0.00","0.00","JY00008619"
"116628562","47682392","6000","9","4853.00","4853.00","3266.00","2016/1/19 11:03:43","5","苏AD2Y85","02","07600708022016000615","80TPIC01160000000000843569508F","1","0","02TPIC01150000000000765170003F","QYABGD0004","220","1638.87","2260.61","东风悦达起亚","东风悦达起亚K2","起亚YQZ7142A轿车","轿车,自动档 GLS 国Ⅳ","苏AD2Y85","前大灯（左）","360.00","02","K921014X000","1","","0","0.00","0.00","JY00007636"
"116628562","47682392","6000","9","4853.00","4853.00","3266.00","2016/1/19 11:03:43","5","苏AD2Y85","02","07600708022016000615","80TPIC01160000000000843569508F","1","0","02TPIC01150000000000765170003F","QYABGD0004","220","1638.87","2260.61","东风悦达起亚","东风悦达起亚K2","起亚YQZ7142A轿车","轿车,自动档 GLS 国Ⅳ","苏AD2Y85","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","0.00","JY00007636"
"114404436","47268582","6000","9","36050.00","35000.00","3044.00","2016/1/14 18:09:54","5","沪CWZ818","02","07600108022015090067","80TPIC01150000000000832949173C","1","0","02TPIC01150000000000752265795E","QYABGD0002","210","3051.46","2771.67","东风悦达起亚","东风悦达起亚K2","起亚YQZ7142轿车","轿车,手动档 GL 国Ⅳ","沪CWZ818","前大灯（左）","450.00","02","000","1","","0","0.00","0.00","JY00000018"
"116287303","46224210","6000","3","4400.00","4500.00","8394.89","2016/1/6 16:58:34","5","川AX6C47","02","07600708022015093686","80TPIC01150000000000839491673G","1","0","02TPIC01150000000000732604590C","QYABGD0004","220","1638.87","2260.61","东风悦达起亚","东风悦达起亚K2","起亚YQZ7142A轿车","轿车,自动档 GLS 国Ⅳ","川AX6C47","前大灯（左）","320.00","02","K921014X000","1","","0","0.00","0.00","JY00008676"
"126059238","59920535","6000","3","2600.00","1000.00","9136.63","2016/6/30 8:15:15","5","渝A253Z5","02","07600708012016043610","80TPIC01160000000000931002592I","1","0","02TPIC01160000000000907236264G","QYABGD0004","220","1606.26","2158.30","东风悦达起亚","东风悦达起亚K2","起亚YQZ7142A轿车","轿车,自动档 GLS 国Ⅳ","渝A253Z5","前大灯（左）","450.00","02","K921014X500","1","","0","0.00","0.00","JY00000104"
"118315639","51531933","6000","3","11100.00","9500.00","9136.63","2016/3/16 8:49:02","5","鲁QEF352","02","07600108022016011258","80TPIC01160000000000858966087E","1","0","02TPIC01150000000000792413960H","QYABGD0002","210","3230.74","2901.95","东风悦达起亚","东风悦达起亚K2","起亚YQZ7142轿车","轿车,手动档 GL 国Ⅳ","鲁QEF352","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","0.00","JY00002232"
"125324927","58024601","6000","3","2850.00","2950.00","65273.35","2016/8/24 16:00:22","5","渝B99L32","02","07600708012016036710","80TPIC01160000000000915319152D","1","0","02TPIC01150000000000765155060B","QYABGD0004","220","1638.87","2260.61","东风悦达起亚","东风悦达起亚K2","起亚YQZ7142A轿车","轿车,自动档 GLS 国Ⅳ","渝B99L32","前大灯（左）","362.90","02","K921014X000","1","","0","0.00","0.00","JY00008619"
"125324927","58024601","6000","3","2850.00","2950.00","65273.35","2016/8/24 16:00:22","5","渝B99L32","02","07600708012016036710","80TPIC01160000000000915319152D","1","0","02TPIC01150000000000765155060B","QYABGD0004","220","1638.87","2260.61","东风悦达起亚","东风悦达起亚K2","起亚YQZ7142A轿车","轿车,自动档 GLS 国Ⅳ","渝B99L32","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","0.00","JY00008619"
"118315639","51531933","6000","3","11100.00","9500.00","9136.63","2016/3/16 8:49:02","5","鲁QEF352","02","07600108022016011258","80TPIC01160000000000858966087E","1","0","02TPIC01150000000000792413960H","QYABGD0002","210","3230.74","2901.95","东风悦达起亚","东风悦达起亚K2","起亚YQZ7142轿车","轿车,手动档 GL 国Ⅳ","鲁QEF352","前大灯（左）","727.04","01","K921014X000","1","","0","0.00","0.00","JY00002232"
"125376113","58077405","6000","3","1100.00","1200.00","9136.63","2016/6/2 11:04:25","5","渝B99L88","02","07600708012016038164","80TPIC01160000000000918524744B","1","0","02TPIC01150000000000765154841H","QYABGD0004","220","1638.87","2260.61","东风悦达起亚","东风悦达起亚K2","起亚YQZ7142A轿车","轿车,自动档 GLS 国Ⅳ","渝B99L88","前大灯（左）","370.00","02","K921014X000","1","","0","0.00","0.00","JY00008619"
"123900919","57947332","6000","3","4870.00","2250.00","9136.63","2016/5/25 11:04:52","5","浙BV193Z","02","07600108012016032011","80TPIC01160000000000905176756D","1","0","02TPIC01150000000000736462522D","TYBAZD0002","210","2648.23","2378.25","上汽通用五菱","五菱荣光","五菱LZW6450BF客车","客车,手动档 基本型 加长版 国Ⅳ","浙BV193Z","前大灯（左）","199.50","02","23863371","1","","0","0.00","0.00","JY00005963"
"118203351","48363479","6000","9","1748.00","1840.00","3266.00","2016/1/27 17:36:01","5","皖N3G362","02","07600108022016007494","80TPIC01160000000000854668138G","1","0","02TPIC01160000000000852542021G","QYABGD0002","210","3046.10","3350.25","东风悦达起亚","东风悦达起亚K2","起亚YQZ7142轿车","轿车,手动档 GL 国Ⅳ","皖N3G362","前大灯（左）","360.00","02","K921014X000","1","","0","0.00","0.00","JY00000045"
"116668851","46912556","6000","9","4100.00","4100.00","3266.00","2016/1/12 8:30:42","5","苏AV853K","02","07600708022016002091","80TPIC01160000000000846434379F","1","0","02TPIC01150000000000732596732A","QYABGD0004","220","1638.87","2260.61","东风悦达起亚","东风悦达起亚K2","起亚YQZ7142A轿车","轿车,自动档 GLS 国Ⅳ","苏AV853K","前大灯（左）","360.00","02","K921014X000","1","","0","0.00","0.00","JY00005731"
"125378406","61690582","6000","3","13504.40","18848.75","65273.35","2016/7/19 15:15:43","5","川AT32F3","02","07600708012016038316","80TPIC01160000000000919070438I","1","0","02TPIC01160000000000904630499B","QYABGD0004","220","1606.26","2158.30","东风悦达起亚","东风悦达起亚K2","起亚YQZ7142A轿车","轿车,自动档 GLS 国Ⅳ","川AT32F3","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","30.00","JY00000258"
"125378406","61690582","6000","3","13504.40","18848.75","65273.35","2016/7/19 15:15:43","5","川AT32F3","02","07600708012016038316","80TPIC01160000000000919070438I","1","0","02TPIC01160000000000904630499B","QYABGD0004","220","1606.26","2158.30","东风悦达起亚","东风悦达起亚K2","起亚YQZ7142A轿车","轿车,自动档 GLS 国Ⅳ","川AT32F3","前大灯（左）","675.83","01","K921014X500","1","","0","0.00","0.00","JY00000258"
"120204033","55875243","6000","3","23566.00","23566.00","9136.63","2016/4/25 17:48:59","5","苏AV087K","02","07600708022016017218","80TPIC01160000000000871462681A","1","0","02TPIC01150000000000732596934E","QYABGD0004","220","1638.87","2260.61","东风悦达起亚","东风悦达起亚K2","起亚YQZ7142A轿车","轿车,自动档 GLS 国Ⅳ","苏AV087K","前大灯（左）","727.04","01","K921014X000","1","","0","0.00","0.00","JY99999999"
"116625554","47271627","6000","3","2284.09","3263.00","3266.00","2016/1/15 8:53:04","5","鄂A343J6","02","07600708012016000436","80TPIC01160000000000843529725C","1","0","02TPIC01150000000000765148866H","QYABGD0004","220","1638.87","2260.61","东风悦达起亚","东风悦达起亚K2","起亚YQZ7142A轿车","轿车,自动档 GLS 国Ⅳ","鄂A343J6","前大灯（左）","360.00","02","K921014X000","1","","0","0.00","0.00","JY00007636"
"116625554","47271627","6000","3","2284.09","3263.00","3266.00","2016/1/15 8:53:04","5","鄂A343J6","02","07600708012016000436","80TPIC01160000000000843529725C","1","0","02TPIC01150000000000765148866H","QYABGD0004","220","1638.87","2260.61","东风悦达起亚","东风悦达起亚K2","起亚YQZ7142A轿车","轿车,自动档 GLS 国Ⅳ","鄂A343J6","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","0.00","JY00007636"
"120663419","52717735","6000","3","9780.00","6000.00","9136.63","2016/3/28 19:17:59","5","苏AD0Y17","02","07600708012016018966","80TPIC01160000000000875284313I","1","0","02TPIC01150000000000765255012J","QYABGD0004","220","1638.87","2260.61","东风悦达起亚","东风悦达起亚K2","起亚YQZ7142A轿车","轿车,自动档 GLS 国Ⅳ","苏AD0Y17","前大灯（左）","413.00","02","K921014X000","1","","0","0.00","0.00","JY00007636"
"118308460","53455176","6000","3","4750.00","3800.00","9136.63","2016/4/5 17:05:20","5","沪CVK999","02","07601208012016011345","80TPIC01160000000000858975344A","1","0","02TPIC01150000000000699832806H","DZABCD0032","210","3314.70","3379.37","上汽大众","朗逸","朗逸SVW7167MSD轿车","轿车,手动档 品悠版 国Ⅳ","沪CVK999","前大灯（左）","280.00","02","18D941015A","1","","0","0.00","0.00","JY00007132"
"115116392","45994384","6000","3","2530.00","2630.00","8394.89","2016/1/4 10:18:19","5","沪A1U969","02","07600108022015091537","80TPIC01150000000000835543339J","1","0","02TPIC01150000000000816524479C","FTABED0127","210","3314.04","3958.80","天津一汽丰田","天津一汽丰田花冠/卡罗拉","丰田TV7182GL-I轿车","轿车,CVT GL-i 纪念版 国Ⅳ","沪A1U969","前大灯（左）","680.00","02","81150-02B31","1","","0","0.00","0.00","JY00000018"
"126541975","62900313","6000","3","4000.00","2969.00","0.00","2016/8/1 17:35:50","5","沪C4FB85","02","07601608022016047374","80TPIC01160000000000939992026G","1","0","02TPIC01160000000000853409536A","BZAARD0020","210","3187.89","4279.68","东风标致","东风标致408","东风标致DC7204DTB轿车","轿车,手自一体 舒适版 国Ⅳ","沪C4FB85","前大灯（左）","524.40","02","6208S5","1","前大灯（左）","1","524.40","0.00","JY00000018"
"122823354","57219776","6000","3","26800.00","18250.00","9136.63","2016/5/23 11:20:30","5","沪C5C786","02","07600108012016027885","80TPIC01160000000000896917601E","1","0","02TPIC01150000000000727560648B","DZABCD0030","210","2837.34","2972.26","上汽大众","朗逸","朗逸SVW7167LSD轿车","轿车,手动档 品雅版 国Ⅳ (节能补贴)","沪C5C786","前大灯（左）","472.93","01","18D 941 015 B","1","","0","0.00","0.00","JY00003893"
"122823354","57219776","6000","3","26800.00","18250.00","9136.63","2016/5/23 11:20:30","5","沪C5C786","02","07600108012016027885","80TPIC01160000000000896917601E","1","0","02TPIC01150000000000727560648B","DZABCD0030","210","2837.34","2972.26","上汽大众","朗逸","朗逸SVW7167LSD轿车","轿车,手动档 品雅版 国Ⅳ (节能补贴)","沪C5C786","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","0.00","JY00003893"
"125312975","57816652","6000","9","1015.00","1450.00","3266.00","2016/5/23 16:28:00","5","WJ沪1017X","81","07600908022016036202","80TPIC01160000000000913580906I","1","0","02TPIC01150000000000819179177G","DZABCD0032","230","1598.11","1771.58","上汽大众","朗逸","朗逸SVW7167MSD轿车","轿车,手动档 品悠版 国Ⅳ","WJ沪1017X","前大灯（左）","267.90","02","18D 941 015 B","1","","0","0.00","0.00","JY00003131"
"116648437","47814856","6000","3","6550.00","3500.00","9136.63","2016/1/20 14:25:33","5","沪CRQ290","02","07600108012016001436","80TPIC01160000000000845019785E","1","0","02TPIC01150000000000786146949A","DZABCD0032","210","2613.20","2888.32","上汽大众","朗逸","朗逸SVW7167MSD轿车","轿车,手动档 品悠版 国Ⅳ","沪CRQ290","前大灯（左）","297.00","02","18D941015B","1","","0","0.00","0.00","JY00007756"
"126481401","60257918","6000","3","2050.00","2050.00","9136.63","2016/7/2 14:47:30","5","沪CVB268","02","07601108022016045512","80TPIC01160000000000936119205D","1","0","02TPIC01150000000000839862299C","DZABCD0032","210","2604.26","2840.37","上汽大众","朗逸","朗逸SVW7167MSD轿车","轿车,手动档 品悠版 国Ⅳ","沪CVB268","前大灯（左）","267.90","02","18D 941 015 B","1","","0","0.00","0.00","JY00000018"
"116993311","49500818","6000","2","9330.00","4930.00","9136.63","2016/2/17 10:16:50","5","沪A58K91","02","07600908012016002388","80TPIC01160000000000847017866E","1","0","02TPIC01150000000000827900651E","FTABED0127","210","3189.84","3514.30","天津一汽丰田","天津一汽丰田花冠/卡罗拉","丰田TV7182GL-I轿车","轿车,CVT GL-i 纪念版 国Ⅳ","沪A58K91","前大灯（左）","680.00","02","81150-02B31","1","","0","0.00","0.00","JY00007914"
"116993311","49500818","6000","2","9330.00","4930.00","9136.63","2016/2/17 10:16:50","5","沪A58K91","02","07600908012016002388","80TPIC01160000000000847017866E","1","0","02TPIC01150000000000827900651E","FTABED0127","210","3189.84","3514.30","天津一汽丰田","天津一汽丰田花冠/卡罗拉","丰田TV7182GL-I轿车","轿车,CVT GL-i 纪念版 国Ⅳ","沪A58K91","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","0.00","JY00007914"
"120192992","51350530","6000","3","4950.00","4950.00","3266.00","2016/3/14 14:02:32","5","苏NX3583","02","07600108022016016640","80TPIC01160000000000869753923J","1","0","02TPIC01150000000000841146382D","RCABLD0055","210","3142.62","3260.90","东风日产","骐达","东风日产DFL7165VAK2轿车","轿车,CVT XL 智能型 国Ⅳ (节能补贴)","苏NX3583","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","0.00","JY00005798"
"125302381","59628210","6000","3","13180.00","8100.00","15034.27","2016/6/28 15:45:02","5","沪B2J018","02","07600108012016035802","80TPIC01160000000000912959855A","1","0","02TPIC01150000000000838469681J","RCABLD0055","210","2323.82","2687.74","东风日产","骐达","东风日产DFL7165VAK2轿车","轿车,CVT XL 智能型 国Ⅳ (节能补贴)","沪B2J018","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","20.00","JY00005798"
"119763932","52934222","6000","3","8100.00","8100.00","3266.00","2016/3/30 13:45:03","5","赣A07B77","02","07600108022016014129","80TPIC01160000000000864531756C","1","0","02TPIC01150000000000814677022D","RCABLD0055","210","3142.62","3405.32","东风日产","骐达","东风日产DFL7165VAK2轿车","轿车,CVT XL 智能型 国Ⅳ (节能补贴)","赣A07B77","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","0.00","JY00005798"
"123911269","56726930","6000","9","4200.00","4200.00","3266.00","2016/5/12 9:37:21","5","沪B2J018","02","07600108022016032638","80TPIC01160000000000906097859A","1","0","02TPIC01150000000000838469681J","RCABLD0055","210","2323.82","2687.74","东风日产","骐达","东风日产DFL7165VAK2轿车","轿车,CVT XL 智能型 国Ⅳ (节能补贴)","沪B2J018","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","0.00","JY00005798"
"117773445","48516833","6000","9","3868.00","3568.00","3266.00","2016/1/29 14:26:15","5","沪CYB495","02","07601108022016006680","80TPIC01160000000000853798085A","1","0","02TPIC01150000000000727053385G","RCABLD0055","210","3151.94","3310.92","东风日产","骐达","东风日产DFL7165VAK2轿车","轿车,CVT XL 智能型 国Ⅳ (节能补贴)","沪CYB495","前大灯（左）","584.00","02","260603DN0A-A124","1","","0","0.00","0.00","JY00000228"
"119797759","56685140","6000","3","9600.00","9000.00","9136.63","2016/5/9 17:24:50","5","沪A021T0","02","07600108012016015468","80TPIC01160000000000867216285C","1","0","02TPIC01160000000000848868945H","BKAAND0047","210","2851.62","4167.85","上汽通用别克","君越","别克SGM7243ATA轿车","轿车,手自一体 雅致版 国Ⅳ","沪A021T0","前大灯（左）","1106.75","01","20941381","1","","0","0.00","0.00","JY00006440"
